time_s,method,torque_nm
31.290000,unshaped,0.000000e+00
31.300000,unshaped,0.000000e+00
31.310000,unshaped,0.000000e+00
31.320000,unshaped,0.000000e+00
31.330000,unshaped,0.000000e+00
31.340000,unshaped,0.000000e+00
31.350000,unshaped,0.000000e+00
31.360000,unshaped,0.000000e+00
31.370000,unshaped,0.000000e+00
31.380000,unshaped,0.000000e+00
31.390000,unshaped,0.000000e+00
31.400000,unshaped,0.000000e+00
31.410000,unshaped,0.000000e+00
31.420000,unshaped,0.000000e+00
31.430000,unshaped,0.000000e+00
31.440000,unshaped,0.000000e+00
31.450000,unshaped,0.000000e+00
31.460000,unshaped,0.000000e+00
31.470000,unshaped,0.000000e+00
31.480000,unshaped,0.000000e+00
31.490000,unshaped,0.000000e+00
31.500000,unshaped,0.000000e+00
31.510000,unshaped,0.000000e+00
31.520000,unshaped,0.000000e+00
31.530000,unshaped,0.000000e+00
31.540000,unshaped,0.000000e+00
31.550000,unshaped,0.000000e+00
31.560000,unshaped,0.000000e+00
31.570000,unshaped,0.000000e+00
31.580000,unshaped,0.000000e+00
31.590000,unshaped,0.000000e+00
31.600000,unshaped,0.000000e+00
31.610000,unshaped,0.000000e+00
31.620000,unshaped,0.000000e+00
31.630000,unshaped,0.000000e+00
31.640000,unshaped,0.000000e+00
31.650000,unshaped,0.000000e+00
31.660000,unshaped,0.000000e+00
31.670000,unshaped,0.000000e+00
31.680000,unshaped,0.000000e+00
31.690000,unshaped,0.000000e+00
31.700000,unshaped,0.000000e+00
31.710000,unshaped,0.000000e+00
31.720000,unshaped,0.000000e+00
31.730000,unshaped,0.000000e+00
31.740000,unshaped,0.000000e+00
31.750000,unshaped,0.000000e+00
31.760000,unshaped,0.000000e+00
31.770000,unshaped,0.000000e+00
31.780000,unshaped,0.000000e+00
31.790000,unshaped,0.000000e+00
31.800000,unshaped,0.000000e+00
31.810000,unshaped,0.000000e+00
31.820000,unshaped,0.000000e+00
31.830000,unshaped,0.000000e+00
31.840000,unshaped,0.000000e+00
31.850000,unshaped,0.000000e+00
31.860000,unshaped,0.000000e+00
31.870000,unshaped,0.000000e+00
31.880000,unshaped,0.000000e+00
31.890000,unshaped,0.000000e+00
31.900000,unshaped,0.000000e+00
31.910000,unshaped,0.000000e+00
31.920000,unshaped,0.000000e+00
31.930000,unshaped,0.000000e+00
31.940000,unshaped,0.000000e+00
31.950000,unshaped,0.000000e+00
31.960000,unshaped,0.000000e+00
31.970000,unshaped,0.000000e+00
31.980000,unshaped,0.000000e+00
31.990000,unshaped,0.000000e+00
32.000000,unshaped,0.000000e+00
32.010000,unshaped,0.000000e+00
32.020000,unshaped,0.000000e+00
32.030000,unshaped,0.000000e+00
32.040000,unshaped,0.000000e+00
32.050000,unshaped,0.000000e+00
32.060000,unshaped,0.000000e+00
32.070000,unshaped,0.000000e+00
32.080000,unshaped,0.000000e+00
32.090000,unshaped,0.000000e+00
32.100000,unshaped,0.000000e+00
32.110000,unshaped,0.000000e+00
32.120000,unshaped,0.000000e+00
32.130000,unshaped,0.000000e+00
32.140000,unshaped,0.000000e+00
32.150000,unshaped,0.000000e+00
32.160000,unshaped,0.000000e+00
32.170000,unshaped,0.000000e+00
32.180000,unshaped,0.000000e+00
32.190000,unshaped,0.000000e+00
32.200000,unshaped,0.000000e+00
32.210000,unshaped,0.000000e+00
32.220000,unshaped,0.000000e+00
32.230000,unshaped,0.000000e+00
32.240000,unshaped,0.000000e+00
32.250000,unshaped,0.000000e+00
32.260000,unshaped,0.000000e+00
32.270000,unshaped,0.000000e+00
32.280000,unshaped,0.000000e+00
32.290000,unshaped,0.000000e+00
32.300000,unshaped,0.000000e+00
32.310000,unshaped,0.000000e+00
32.320000,unshaped,0.000000e+00
32.330000,unshaped,0.000000e+00
32.340000,unshaped,0.000000e+00
32.350000,unshaped,0.000000e+00
32.360000,unshaped,0.000000e+00
32.370000,unshaped,0.000000e+00
32.380000,unshaped,0.000000e+00
32.390000,unshaped,0.000000e+00
32.400000,unshaped,0.000000e+00
32.410000,unshaped,0.000000e+00
32.420000,unshaped,0.000000e+00
32.430000,unshaped,0.000000e+00
32.440000,unshaped,0.000000e+00
32.450000,unshaped,0.000000e+00
32.460000,unshaped,0.000000e+00
32.470000,unshaped,0.000000e+00
32.480000,unshaped,0.000000e+00
32.490000,unshaped,0.000000e+00
32.500000,unshaped,0.000000e+00
32.510000,unshaped,0.000000e+00
32.520000,unshaped,0.000000e+00
32.530000,unshaped,0.000000e+00
32.540000,unshaped,0.000000e+00
32.550000,unshaped,0.000000e+00
32.560000,unshaped,0.000000e+00
32.570000,unshaped,0.000000e+00
32.580000,unshaped,0.000000e+00
32.590000,unshaped,0.000000e+00
32.600000,unshaped,0.000000e+00
32.610000,unshaped,0.000000e+00
32.620000,unshaped,0.000000e+00
32.630000,unshaped,0.000000e+00
32.640000,unshaped,0.000000e+00
32.650000,unshaped,0.000000e+00
32.660000,unshaped,0.000000e+00
32.670000,unshaped,0.000000e+00
32.680000,unshaped,0.000000e+00
32.690000,unshaped,0.000000e+00
32.700000,unshaped,0.000000e+00
32.710000,unshaped,0.000000e+00
32.720000,unshaped,0.000000e+00
32.730000,unshaped,0.000000e+00
32.740000,unshaped,0.000000e+00
32.750000,unshaped,0.000000e+00
32.760000,unshaped,0.000000e+00
32.770000,unshaped,0.000000e+00
32.780000,unshaped,0.000000e+00
32.790000,unshaped,0.000000e+00
32.800000,unshaped,0.000000e+00
32.810000,unshaped,0.000000e+00
32.820000,unshaped,0.000000e+00
32.830000,unshaped,0.000000e+00
32.840000,unshaped,0.000000e+00
32.850000,unshaped,0.000000e+00
32.860000,unshaped,0.000000e+00
32.870000,unshaped,0.000000e+00
32.880000,unshaped,0.000000e+00
32.890000,unshaped,0.000000e+00
32.900000,unshaped,0.000000e+00
32.910000,unshaped,0.000000e+00
32.920000,unshaped,0.000000e+00
32.930000,unshaped,0.000000e+00
32.940000,unshaped,0.000000e+00
32.950000,unshaped,0.000000e+00
32.960000,unshaped,0.000000e+00
32.970000,unshaped,0.000000e+00
32.980000,unshaped,0.000000e+00
32.990000,unshaped,0.000000e+00
33.000000,unshaped,0.000000e+00
33.010000,unshaped,0.000000e+00
33.020000,unshaped,0.000000e+00
33.030000,unshaped,0.000000e+00
33.040000,unshaped,0.000000e+00
33.050000,unshaped,0.000000e+00
33.060000,unshaped,0.000000e+00
33.070000,unshaped,0.000000e+00
33.080000,unshaped,0.000000e+00
33.090000,unshaped,0.000000e+00
33.100000,unshaped,0.000000e+00
33.110000,unshaped,0.000000e+00
33.120000,unshaped,0.000000e+00
33.130000,unshaped,0.000000e+00
33.140000,unshaped,0.000000e+00
33.150000,unshaped,0.000000e+00
33.160000,unshaped,0.000000e+00
33.170000,unshaped,0.000000e+00
33.180000,unshaped,0.000000e+00
33.190000,unshaped,0.000000e+00
33.200000,unshaped,0.000000e+00
33.210000,unshaped,0.000000e+00
33.220000,unshaped,0.000000e+00
33.230000,unshaped,0.000000e+00
33.240000,unshaped,0.000000e+00
33.250000,unshaped,0.000000e+00
33.260000,unshaped,0.000000e+00
33.270000,unshaped,0.000000e+00
33.280000,unshaped,0.000000e+00
33.290000,unshaped,0.000000e+00
33.300000,unshaped,0.000000e+00
33.310000,unshaped,0.000000e+00
33.320000,unshaped,0.000000e+00
33.330000,unshaped,0.000000e+00
33.340000,unshaped,0.000000e+00
33.350000,unshaped,0.000000e+00
33.360000,unshaped,0.000000e+00
33.370000,unshaped,0.000000e+00
33.380000,unshaped,0.000000e+00
33.390000,unshaped,0.000000e+00
33.400000,unshaped,0.000000e+00
33.410000,unshaped,0.000000e+00
33.420000,unshaped,0.000000e+00
33.430000,unshaped,0.000000e+00
33.440000,unshaped,0.000000e+00
33.450000,unshaped,0.000000e+00
33.460000,unshaped,0.000000e+00
33.470000,unshaped,0.000000e+00
33.480000,unshaped,0.000000e+00
33.490000,unshaped,0.000000e+00
33.500000,unshaped,0.000000e+00
33.510000,unshaped,0.000000e+00
33.520000,unshaped,0.000000e+00
33.530000,unshaped,0.000000e+00
33.540000,unshaped,0.000000e+00
33.550000,unshaped,0.000000e+00
33.560000,unshaped,0.000000e+00
33.570000,unshaped,0.000000e+00
33.580000,unshaped,0.000000e+00
33.590000,unshaped,0.000000e+00
33.600000,unshaped,0.000000e+00
33.610000,unshaped,0.000000e+00
33.620000,unshaped,0.000000e+00
33.630000,unshaped,0.000000e+00
33.640000,unshaped,0.000000e+00
33.650000,unshaped,0.000000e+00
33.660000,unshaped,0.000000e+00
33.670000,unshaped,0.000000e+00
33.680000,unshaped,0.000000e+00
33.690000,unshaped,0.000000e+00
33.700000,unshaped,0.000000e+00
33.710000,unshaped,0.000000e+00
33.720000,unshaped,0.000000e+00
33.730000,unshaped,0.000000e+00
33.740000,unshaped,0.000000e+00
33.750000,unshaped,0.000000e+00
33.760000,unshaped,0.000000e+00
33.770000,unshaped,0.000000e+00
33.780000,unshaped,0.000000e+00
33.790000,unshaped,0.000000e+00
33.800000,unshaped,0.000000e+00
33.810000,unshaped,0.000000e+00
33.820000,unshaped,0.000000e+00
33.830000,unshaped,0.000000e+00
33.840000,unshaped,0.000000e+00
33.850000,unshaped,0.000000e+00
33.860000,unshaped,0.000000e+00
33.870000,unshaped,0.000000e+00
33.880000,unshaped,0.000000e+00
33.890000,unshaped,0.000000e+00
33.900000,unshaped,0.000000e+00
33.910000,unshaped,0.000000e+00
33.920000,unshaped,0.000000e+00
33.930000,unshaped,0.000000e+00
33.940000,unshaped,0.000000e+00
33.950000,unshaped,0.000000e+00
33.960000,unshaped,0.000000e+00
33.970000,unshaped,0.000000e+00
33.980000,unshaped,0.000000e+00
33.990000,unshaped,0.000000e+00
34.000000,unshaped,0.000000e+00
34.010000,unshaped,0.000000e+00
34.020000,unshaped,0.000000e+00
34.030000,unshaped,0.000000e+00
34.040000,unshaped,0.000000e+00
34.050000,unshaped,0.000000e+00
34.060000,unshaped,0.000000e+00
34.070000,unshaped,0.000000e+00
34.080000,unshaped,0.000000e+00
34.090000,unshaped,0.000000e+00
34.100000,unshaped,0.000000e+00
34.110000,unshaped,0.000000e+00
34.120000,unshaped,0.000000e+00
34.130000,unshaped,0.000000e+00
34.140000,unshaped,0.000000e+00
34.150000,unshaped,0.000000e+00
34.160000,unshaped,0.000000e+00
34.170000,unshaped,0.000000e+00
34.180000,unshaped,0.000000e+00
34.190000,unshaped,0.000000e+00
34.200000,unshaped,0.000000e+00
34.210000,unshaped,0.000000e+00
34.220000,unshaped,0.000000e+00
34.230000,unshaped,0.000000e+00
34.240000,unshaped,0.000000e+00
34.250000,unshaped,0.000000e+00
34.260000,unshaped,0.000000e+00
34.270000,unshaped,0.000000e+00
34.280000,unshaped,0.000000e+00
34.290000,unshaped,0.000000e+00
34.300000,unshaped,0.000000e+00
34.310000,unshaped,0.000000e+00
34.320000,unshaped,0.000000e+00
34.330000,unshaped,0.000000e+00
34.340000,unshaped,0.000000e+00
34.350000,unshaped,0.000000e+00
34.360000,unshaped,0.000000e+00
34.370000,unshaped,0.000000e+00
34.380000,unshaped,0.000000e+00
34.390000,unshaped,0.000000e+00
34.400000,unshaped,0.000000e+00
34.410000,unshaped,0.000000e+00
34.420000,unshaped,0.000000e+00
34.430000,unshaped,0.000000e+00
34.440000,unshaped,0.000000e+00
34.450000,unshaped,0.000000e+00
34.460000,unshaped,0.000000e+00
34.470000,unshaped,0.000000e+00
34.480000,unshaped,0.000000e+00
34.490000,unshaped,0.000000e+00
34.500000,unshaped,0.000000e+00
34.510000,unshaped,0.000000e+00
34.520000,unshaped,0.000000e+00
34.530000,unshaped,0.000000e+00
34.540000,unshaped,0.000000e+00
34.550000,unshaped,0.000000e+00
34.560000,unshaped,0.000000e+00
34.570000,unshaped,0.000000e+00
34.580000,unshaped,0.000000e+00
34.590000,unshaped,0.000000e+00
34.600000,unshaped,0.000000e+00
34.610000,unshaped,0.000000e+00
34.620000,unshaped,0.000000e+00
34.630000,unshaped,0.000000e+00
34.640000,unshaped,0.000000e+00
34.650000,unshaped,0.000000e+00
34.660000,unshaped,0.000000e+00
34.670000,unshaped,0.000000e+00
34.680000,unshaped,0.000000e+00
34.690000,unshaped,0.000000e+00
34.700000,unshaped,0.000000e+00
34.710000,unshaped,0.000000e+00
34.720000,unshaped,0.000000e+00
34.730000,unshaped,0.000000e+00
34.740000,unshaped,0.000000e+00
34.750000,unshaped,0.000000e+00
34.760000,unshaped,0.000000e+00
34.770000,unshaped,0.000000e+00
34.780000,unshaped,0.000000e+00
34.790000,unshaped,0.000000e+00
34.800000,unshaped,0.000000e+00
34.810000,unshaped,0.000000e+00
34.820000,unshaped,0.000000e+00
34.830000,unshaped,0.000000e+00
34.840000,unshaped,0.000000e+00
34.850000,unshaped,0.000000e+00
34.860000,unshaped,0.000000e+00
34.870000,unshaped,0.000000e+00
34.880000,unshaped,0.000000e+00
34.890000,unshaped,0.000000e+00
34.900000,unshaped,0.000000e+00
34.910000,unshaped,0.000000e+00
34.920000,unshaped,0.000000e+00
34.930000,unshaped,0.000000e+00
34.940000,unshaped,0.000000e+00
34.950000,unshaped,0.000000e+00
34.960000,unshaped,0.000000e+00
34.970000,unshaped,0.000000e+00
34.980000,unshaped,0.000000e+00
34.990000,unshaped,0.000000e+00
35.000000,unshaped,0.000000e+00
35.010000,unshaped,0.000000e+00
35.020000,unshaped,0.000000e+00
35.030000,unshaped,0.000000e+00
35.040000,unshaped,0.000000e+00
35.050000,unshaped,0.000000e+00
35.060000,unshaped,0.000000e+00
35.070000,unshaped,0.000000e+00
35.080000,unshaped,0.000000e+00
35.090000,unshaped,0.000000e+00
35.100000,unshaped,0.000000e+00
35.110000,unshaped,0.000000e+00
35.120000,unshaped,0.000000e+00
35.130000,unshaped,0.000000e+00
35.140000,unshaped,0.000000e+00
35.150000,unshaped,0.000000e+00
35.160000,unshaped,0.000000e+00
35.170000,unshaped,0.000000e+00
35.180000,unshaped,0.000000e+00
35.190000,unshaped,0.000000e+00
35.200000,unshaped,0.000000e+00
35.210000,unshaped,0.000000e+00
35.220000,unshaped,0.000000e+00
35.230000,unshaped,0.000000e+00
35.240000,unshaped,0.000000e+00
35.250000,unshaped,0.000000e+00
35.260000,unshaped,0.000000e+00
35.270000,unshaped,0.000000e+00
35.280000,unshaped,0.000000e+00
35.290000,unshaped,0.000000e+00
35.300000,unshaped,0.000000e+00
35.310000,unshaped,0.000000e+00
35.320000,unshaped,0.000000e+00
35.330000,unshaped,0.000000e+00
35.340000,unshaped,0.000000e+00
35.350000,unshaped,0.000000e+00
35.360000,unshaped,0.000000e+00
35.370000,unshaped,0.000000e+00
35.380000,unshaped,0.000000e+00
35.390000,unshaped,0.000000e+00
35.400000,unshaped,0.000000e+00
35.410000,unshaped,0.000000e+00
35.420000,unshaped,0.000000e+00
35.430000,unshaped,0.000000e+00
35.440000,unshaped,0.000000e+00
35.450000,unshaped,0.000000e+00
35.460000,unshaped,0.000000e+00
35.470000,unshaped,0.000000e+00
35.480000,unshaped,0.000000e+00
35.490000,unshaped,0.000000e+00
35.500000,unshaped,0.000000e+00
35.510000,unshaped,0.000000e+00
35.520000,unshaped,0.000000e+00
35.530000,unshaped,0.000000e+00
35.540000,unshaped,0.000000e+00
35.550000,unshaped,0.000000e+00
35.560000,unshaped,0.000000e+00
35.570000,unshaped,0.000000e+00
35.580000,unshaped,0.000000e+00
35.590000,unshaped,0.000000e+00
35.600000,unshaped,0.000000e+00
35.610000,unshaped,0.000000e+00
35.620000,unshaped,0.000000e+00
35.630000,unshaped,0.000000e+00
35.640000,unshaped,0.000000e+00
35.650000,unshaped,0.000000e+00
35.660000,unshaped,0.000000e+00
35.670000,unshaped,0.000000e+00
35.680000,unshaped,0.000000e+00
35.690000,unshaped,0.000000e+00
35.700000,unshaped,0.000000e+00
35.710000,unshaped,0.000000e+00
35.720000,unshaped,0.000000e+00
35.730000,unshaped,0.000000e+00
35.740000,unshaped,0.000000e+00
35.750000,unshaped,0.000000e+00
35.760000,unshaped,0.000000e+00
35.770000,unshaped,0.000000e+00
35.780000,unshaped,0.000000e+00
35.790000,unshaped,0.000000e+00
35.800000,unshaped,0.000000e+00
35.810000,unshaped,0.000000e+00
35.820000,unshaped,0.000000e+00
35.830000,unshaped,0.000000e+00
35.840000,unshaped,0.000000e+00
35.850000,unshaped,0.000000e+00
35.860000,unshaped,0.000000e+00
35.870000,unshaped,0.000000e+00
35.880000,unshaped,0.000000e+00
35.890000,unshaped,0.000000e+00
35.900000,unshaped,0.000000e+00
35.910000,unshaped,0.000000e+00
35.920000,unshaped,0.000000e+00
35.930000,unshaped,0.000000e+00
35.940000,unshaped,0.000000e+00
35.950000,unshaped,0.000000e+00
35.960000,unshaped,0.000000e+00
35.970000,unshaped,0.000000e+00
35.980000,unshaped,0.000000e+00
35.990000,unshaped,0.000000e+00
36.000000,unshaped,0.000000e+00
36.010000,unshaped,0.000000e+00
36.020000,unshaped,0.000000e+00
36.030000,unshaped,0.000000e+00
36.040000,unshaped,0.000000e+00
36.050000,unshaped,0.000000e+00
36.060000,unshaped,0.000000e+00
36.070000,unshaped,0.000000e+00
36.080000,unshaped,0.000000e+00
36.090000,unshaped,0.000000e+00
36.100000,unshaped,0.000000e+00
36.110000,unshaped,0.000000e+00
36.120000,unshaped,0.000000e+00
36.130000,unshaped,0.000000e+00
36.140000,unshaped,0.000000e+00
36.150000,unshaped,0.000000e+00
36.160000,unshaped,0.000000e+00
36.170000,unshaped,0.000000e+00
36.180000,unshaped,0.000000e+00
36.190000,unshaped,0.000000e+00
36.200000,unshaped,0.000000e+00
36.210000,unshaped,0.000000e+00
36.220000,unshaped,0.000000e+00
36.230000,unshaped,0.000000e+00
36.240000,unshaped,0.000000e+00
36.250000,unshaped,0.000000e+00
36.260000,unshaped,0.000000e+00
36.270000,unshaped,0.000000e+00
36.280000,unshaped,0.000000e+00
36.290000,unshaped,0.000000e+00
36.300000,unshaped,0.000000e+00
36.310000,unshaped,0.000000e+00
36.320000,unshaped,0.000000e+00
36.330000,unshaped,0.000000e+00
36.340000,unshaped,0.000000e+00
36.350000,unshaped,0.000000e+00
36.360000,unshaped,0.000000e+00
36.370000,unshaped,0.000000e+00
36.380000,unshaped,0.000000e+00
36.390000,unshaped,0.000000e+00
36.400000,unshaped,0.000000e+00
36.410000,unshaped,0.000000e+00
36.420000,unshaped,0.000000e+00
36.430000,unshaped,0.000000e+00
36.440000,unshaped,0.000000e+00
36.450000,unshaped,0.000000e+00
36.460000,unshaped,0.000000e+00
36.470000,unshaped,0.000000e+00
36.480000,unshaped,0.000000e+00
36.490000,unshaped,0.000000e+00
36.500000,unshaped,0.000000e+00
36.510000,unshaped,0.000000e+00
36.520000,unshaped,0.000000e+00
36.530000,unshaped,0.000000e+00
36.540000,unshaped,0.000000e+00
36.550000,unshaped,0.000000e+00
36.560000,unshaped,0.000000e+00
36.570000,unshaped,0.000000e+00
36.580000,unshaped,0.000000e+00
36.590000,unshaped,0.000000e+00
36.600000,unshaped,0.000000e+00
36.610000,unshaped,0.000000e+00
36.620000,unshaped,0.000000e+00
36.630000,unshaped,0.000000e+00
36.640000,unshaped,0.000000e+00
36.650000,unshaped,0.000000e+00
36.660000,unshaped,0.000000e+00
36.670000,unshaped,0.000000e+00
36.680000,unshaped,0.000000e+00
36.690000,unshaped,0.000000e+00
36.700000,unshaped,0.000000e+00
36.710000,unshaped,0.000000e+00
36.720000,unshaped,0.000000e+00
36.730000,unshaped,0.000000e+00
36.740000,unshaped,0.000000e+00
36.750000,unshaped,0.000000e+00
36.760000,unshaped,0.000000e+00
36.770000,unshaped,0.000000e+00
36.780000,unshaped,0.000000e+00
36.790000,unshaped,0.000000e+00
36.800000,unshaped,0.000000e+00
36.810000,unshaped,0.000000e+00
36.820000,unshaped,0.000000e+00
36.830000,unshaped,0.000000e+00
36.840000,unshaped,0.000000e+00
36.850000,unshaped,0.000000e+00
36.860000,unshaped,0.000000e+00
36.870000,unshaped,0.000000e+00
36.880000,unshaped,0.000000e+00
36.890000,unshaped,0.000000e+00
36.900000,unshaped,0.000000e+00
36.910000,unshaped,0.000000e+00
36.920000,unshaped,0.000000e+00
36.930000,unshaped,0.000000e+00
36.940000,unshaped,0.000000e+00
36.950000,unshaped,0.000000e+00
36.960000,unshaped,0.000000e+00
36.970000,unshaped,0.000000e+00
36.980000,unshaped,0.000000e+00
36.990000,unshaped,0.000000e+00
37.000000,unshaped,0.000000e+00
37.010000,unshaped,0.000000e+00
37.020000,unshaped,0.000000e+00
37.030000,unshaped,0.000000e+00
37.040000,unshaped,0.000000e+00
37.050000,unshaped,0.000000e+00
37.060000,unshaped,0.000000e+00
37.070000,unshaped,0.000000e+00
37.080000,unshaped,0.000000e+00
37.090000,unshaped,0.000000e+00
37.100000,unshaped,0.000000e+00
37.110000,unshaped,0.000000e+00
37.120000,unshaped,0.000000e+00
37.130000,unshaped,0.000000e+00
37.140000,unshaped,0.000000e+00
37.150000,unshaped,0.000000e+00
37.160000,unshaped,0.000000e+00
37.170000,unshaped,0.000000e+00
37.180000,unshaped,0.000000e+00
37.190000,unshaped,0.000000e+00
37.200000,unshaped,0.000000e+00
37.210000,unshaped,0.000000e+00
37.220000,unshaped,0.000000e+00
37.230000,unshaped,0.000000e+00
37.240000,unshaped,0.000000e+00
37.250000,unshaped,0.000000e+00
37.260000,unshaped,0.000000e+00
37.270000,unshaped,0.000000e+00
37.280000,unshaped,0.000000e+00
37.290000,unshaped,0.000000e+00
37.300000,unshaped,0.000000e+00
37.310000,unshaped,0.000000e+00
37.320000,unshaped,0.000000e+00
37.330000,unshaped,0.000000e+00
37.340000,unshaped,0.000000e+00
37.350000,unshaped,0.000000e+00
37.360000,unshaped,0.000000e+00
37.370000,unshaped,0.000000e+00
37.380000,unshaped,0.000000e+00
37.390000,unshaped,0.000000e+00
37.400000,unshaped,0.000000e+00
37.410000,unshaped,0.000000e+00
37.420000,unshaped,0.000000e+00
37.430000,unshaped,0.000000e+00
37.440000,unshaped,0.000000e+00
37.450000,unshaped,0.000000e+00
37.460000,unshaped,0.000000e+00
37.470000,unshaped,0.000000e+00
37.480000,unshaped,0.000000e+00
37.490000,unshaped,0.000000e+00
37.500000,unshaped,0.000000e+00
37.510000,unshaped,0.000000e+00
37.520000,unshaped,0.000000e+00
37.530000,unshaped,0.000000e+00
37.540000,unshaped,0.000000e+00
37.550000,unshaped,0.000000e+00
37.560000,unshaped,0.000000e+00
37.570000,unshaped,0.000000e+00
37.580000,unshaped,0.000000e+00
37.590000,unshaped,0.000000e+00
37.600000,unshaped,0.000000e+00
37.610000,unshaped,0.000000e+00
37.620000,unshaped,0.000000e+00
37.630000,unshaped,0.000000e+00
37.640000,unshaped,0.000000e+00
37.650000,unshaped,0.000000e+00
37.660000,unshaped,0.000000e+00
37.670000,unshaped,0.000000e+00
37.680000,unshaped,0.000000e+00
37.690000,unshaped,0.000000e+00
37.700000,unshaped,0.000000e+00
37.710000,unshaped,0.000000e+00
37.720000,unshaped,0.000000e+00
37.730000,unshaped,0.000000e+00
37.740000,unshaped,0.000000e+00
37.750000,unshaped,0.000000e+00
37.760000,unshaped,0.000000e+00
37.770000,unshaped,0.000000e+00
37.780000,unshaped,0.000000e+00
37.790000,unshaped,0.000000e+00
37.800000,unshaped,0.000000e+00
37.810000,unshaped,0.000000e+00
37.820000,unshaped,0.000000e+00
37.830000,unshaped,0.000000e+00
37.840000,unshaped,0.000000e+00
37.850000,unshaped,0.000000e+00
37.860000,unshaped,0.000000e+00
37.870000,unshaped,0.000000e+00
37.880000,unshaped,0.000000e+00
37.890000,unshaped,0.000000e+00
37.900000,unshaped,0.000000e+00
37.910000,unshaped,0.000000e+00
37.920000,unshaped,0.000000e+00
37.930000,unshaped,0.000000e+00
37.940000,unshaped,0.000000e+00
37.950000,unshaped,0.000000e+00
37.960000,unshaped,0.000000e+00
37.970000,unshaped,0.000000e+00
37.980000,unshaped,0.000000e+00
37.990000,unshaped,0.000000e+00
38.000000,unshaped,0.000000e+00
38.010000,unshaped,0.000000e+00
38.020000,unshaped,0.000000e+00
38.030000,unshaped,0.000000e+00
38.040000,unshaped,0.000000e+00
38.050000,unshaped,0.000000e+00
38.060000,unshaped,0.000000e+00
38.070000,unshaped,0.000000e+00
38.080000,unshaped,0.000000e+00
38.090000,unshaped,0.000000e+00
38.100000,unshaped,0.000000e+00
38.110000,unshaped,0.000000e+00
38.120000,unshaped,0.000000e+00
38.130000,unshaped,0.000000e+00
38.140000,unshaped,0.000000e+00
38.150000,unshaped,0.000000e+00
38.160000,unshaped,0.000000e+00
38.170000,unshaped,0.000000e+00
38.180000,unshaped,0.000000e+00
38.190000,unshaped,0.000000e+00
38.200000,unshaped,0.000000e+00
38.210000,unshaped,0.000000e+00
38.220000,unshaped,0.000000e+00
38.230000,unshaped,0.000000e+00
38.240000,unshaped,0.000000e+00
38.250000,unshaped,0.000000e+00
38.260000,unshaped,0.000000e+00
38.270000,unshaped,0.000000e+00
38.280000,unshaped,0.000000e+00
38.290000,unshaped,0.000000e+00
38.300000,unshaped,0.000000e+00
38.310000,unshaped,0.000000e+00
38.320000,unshaped,0.000000e+00
38.330000,unshaped,0.000000e+00
38.340000,unshaped,0.000000e+00
38.350000,unshaped,0.000000e+00
38.360000,unshaped,0.000000e+00
38.370000,unshaped,0.000000e+00
38.380000,unshaped,0.000000e+00
38.390000,unshaped,0.000000e+00
38.400000,unshaped,0.000000e+00
38.410000,unshaped,0.000000e+00
38.420000,unshaped,0.000000e+00
38.430000,unshaped,0.000000e+00
38.440000,unshaped,0.000000e+00
38.450000,unshaped,0.000000e+00
38.460000,unshaped,0.000000e+00
38.470000,unshaped,0.000000e+00
38.480000,unshaped,0.000000e+00
38.490000,unshaped,0.000000e+00
38.500000,unshaped,0.000000e+00
38.510000,unshaped,0.000000e+00
38.520000,unshaped,0.000000e+00
38.530000,unshaped,0.000000e+00
38.540000,unshaped,0.000000e+00
38.550000,unshaped,0.000000e+00
38.560000,unshaped,0.000000e+00
38.570000,unshaped,0.000000e+00
38.580000,unshaped,0.000000e+00
38.590000,unshaped,0.000000e+00
38.600000,unshaped,0.000000e+00
38.610000,unshaped,0.000000e+00
38.620000,unshaped,0.000000e+00
38.630000,unshaped,0.000000e+00
38.640000,unshaped,0.000000e+00
38.650000,unshaped,0.000000e+00
38.660000,unshaped,0.000000e+00
38.670000,unshaped,0.000000e+00
38.680000,unshaped,0.000000e+00
38.690000,unshaped,0.000000e+00
38.700000,unshaped,0.000000e+00
38.710000,unshaped,0.000000e+00
38.720000,unshaped,0.000000e+00
38.730000,unshaped,0.000000e+00
38.740000,unshaped,0.000000e+00
38.750000,unshaped,0.000000e+00
38.760000,unshaped,0.000000e+00
38.770000,unshaped,0.000000e+00
38.780000,unshaped,0.000000e+00
38.790000,unshaped,0.000000e+00
38.800000,unshaped,0.000000e+00
38.810000,unshaped,0.000000e+00
38.820000,unshaped,0.000000e+00
38.830000,unshaped,0.000000e+00
38.840000,unshaped,0.000000e+00
38.850000,unshaped,0.000000e+00
38.860000,unshaped,0.000000e+00
38.870000,unshaped,0.000000e+00
38.880000,unshaped,0.000000e+00
38.890000,unshaped,0.000000e+00
38.900000,unshaped,0.000000e+00
38.910000,unshaped,0.000000e+00
38.920000,unshaped,0.000000e+00
38.930000,unshaped,0.000000e+00
38.940000,unshaped,0.000000e+00
38.950000,unshaped,0.000000e+00
38.960000,unshaped,0.000000e+00
38.970000,unshaped,0.000000e+00
38.980000,unshaped,0.000000e+00
38.990000,unshaped,0.000000e+00
39.000000,unshaped,0.000000e+00
39.010000,unshaped,0.000000e+00
39.020000,unshaped,0.000000e+00
39.030000,unshaped,0.000000e+00
39.040000,unshaped,0.000000e+00
39.050000,unshaped,0.000000e+00
